sku,_store,_attribute_set,_type,_category,_root_category,_product_websites,battery_capacity,color,compatible,cost,country_of_manufacture,created_at,custom_design,custom_design_from,custom_design_to,custom_layout_update,description,ean,em_deal,em_featured,em_hot,gallery,gift_message_available,has_options,image,image_label,internal_memory_size,keyboard_type,lengow_product,manufacturer,media_gallery,merchant,meta_description,meta_keyword,meta_title,minimal_price,mobile_network,msrp,msrp_display_actual_price_type,msrp_enabled,name,news_from_date,news_to_date,options_container,page_layout,price,required_options,screen_size,short_description,small_image,small_image_label,special_from_date,special_price,special_to_date,status,tax_class_id,thumbnail,thumbnail_label,updated_at,url_key,url_path,visibility,weight,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,_links_related_sku,_links_related_position,_links_crosssell_sku,_links_crosssell_position,_links_upsell_sku,_links_upsell_position,_associated_sku,_associated_default_qty,_associated_position,_tier_price_website,_tier_price_customer_group,_tier_price_qty,_tier_price_price,_group_price_website,_group_price_customer_group,_group_price_price,_media_attribute_id,_media_image,_media_lable,_media_position,_media_is_disabled,_super_products_sku,_super_attribute_code,_super_attribute_option,_super_attribute_price_corr
10000033,,Mobile,simple,Tablettes,French,base,,Black,,,,"2014/01/16 10:05:15",,,,,"<h1>iPad Mini 2 WiFi 16Go Noir</h1>
<p>La fin de l&rsquo;ann&eacute;e 2012 voyait l&rsquo;apparition d&rsquo;un iPad plus petit et plus l&eacute;ger, d&eacute;nomm&eacute; iPad Mini. Si cette tablette a rencontr&eacute; un franc succ&egrave;s, l&rsquo;absence d&rsquo;&eacute;cran Retina handicapait fortement l&rsquo;appareil. Aujourd&rsquo;hui, <strong>Apple rectifie le tir</strong> et propose enfin l&rsquo;iPad Mini Retina. En dehors de son &eacute;cran haute d&eacute;finition, quels sont les apports de ce nouveau mod&egrave;le&nbsp;?</p>
<h2>Prise en main de l&rsquo;iPad Mini Retina WiFi</h2>
<p>C&rsquo;est bien connu, on ne change pas une &eacute;quipe qui gagne. Fort de cet adage, Apple a conserv&eacute; le m&ecirc;me design que pour l&rsquo;iPad Mini premier du nom. On retrouve donc une tablette compacte, &agrave; la <strong>finition encore in&eacute;gal&eacute;e</strong> par la concurrence.</p>
<p>Les plus observateurs constateront tout de m&ecirc;me un tr&egrave;s l&eacute;ger &eacute;paississement et un poids en hausse&nbsp;: 331 grammes et 7,5 mm contre 301 g et 7,2 mm pour le premier iPad Mini. Toutefois, en main, aucune diff&eacute;rence per&ccedil;ue ...</p>
<p>Changement plus notable, Apple remplace le <strong>coloris du dos</strong> de l&rsquo;iPad Mini noir. On retrouve donc le Gris Sid&eacute;ral &agrave; la place du Noir Ardoise de l&rsquo;an pass&eacute;. Une finition tr&egrave;s r&eacute;ussie car l&eacute;g&egrave;rement plus claire, ce qui permettra de rendre d&rsquo;&eacute;ventuelles rayures moins visibles.</p>
<h2>Enfin un &eacute;cran Retina&nbsp;!</h2>
<p>La nouveaut&eacute; majeure de cet iPad Mini 2013 r&eacute;side dans son &eacute;cran. Apple a donc &eacute;quip&eacute; <strong>sa nouvelle tablette</strong> d&rsquo;un &eacute;cran Retina d&rsquo;une d&eacute;finition de 2048 x 1536 pixels pour une densit&eacute; de 324 ppp.</p>
<p>A l&rsquo;usage, le gain par rapport &agrave; la premi&egrave;re g&eacute;n&eacute;ration est <strong>indiscutable</strong>. Les couleurs sont plus franches et la lisibilit&eacute; incomparable. Ce dernier point permet notamment de se passer du zoom pour les textes r&eacute;dig&eacute;s en petits caract&egrave;res.</p>
<h2>Des performances en nette hausse</h2>
<p>L&rsquo;iPad Mini Retina n&rsquo;est pas seulement un iPad Mini 1 dot&eacute; d&rsquo;un meilleur &eacute;cran. La marque &agrave; la Pomme a en effet d&eacute;cid&eacute; d&rsquo;&eacute;quiper sa petite tablette des m&ecirc;mes composants que l&rsquo;iPad Air. A l&rsquo;int&eacute;rieur se trouve donc un processeur double-c&oelig;ur Apple A7 cadenc&eacute; &agrave; 1,3 GHz, accompagn&eacute; d&rsquo;un coprocesseur M7 et d&rsquo;une m&eacute;moire vive de 1 Go.</p>
<p>Et le moins que l&rsquo;on puisse dire est que cela change tout. Compar&eacute; &agrave; un iPad Mini de premi&egrave;re g&eacute;n&eacute;ration, les performances sont plus que flagrantes. Ainsi, vous ne noterez pas le moindre ralentissement sur ce mod&egrave;le. De m&ecirc;me, tout va plus vite&nbsp;: ouverture d&rsquo;applications, jeux, surf web, etc.</p>
<p>D&egrave;s lors, si l&rsquo;on souhaite des performances sans accrocs et un &eacute;cran de qualit&eacute;, le choix d&rsquo;un iPad Mini de derni&egrave;re g&eacute;n&eacute;ration est indiscutable. A seulement 100&euro; d&rsquo;&eacute;cart, ce nouvel iPad Mini reste clairement un bien meilleur investissement.</p>
<h2>Photo&nbsp;: des performances honorables</h2>
<p>Dot&eacute; d&rsquo;un capteur photo de 5 m&eacute;gapixels, l&rsquo;iPad Mini Retina n&rsquo;apporte quasiment aucun changement de ce c&ocirc;t&eacute; l&agrave;. Il offre toujours des <strong>performances honorables</strong> et on note m&ecirc;me un l&eacute;ger mieux. Cependant, les clich&eacute;s restent bruit&eacute;s, surtout en basse luminosit&eacute;.</p>
<p>La cam&eacute;ra frontale reste d&rsquo;un excellent niveau et vous permettra d&rsquo;exploiter au mieux des applications de chat vid&eacute;o comme Skype ou FaceTime.</p>
<h2>Autonomie&nbsp;: excellente</h2>
<p>Avec un &eacute;cran Retina et<strong> un processeur plus puissant</strong>, Apple a logiquement revu la capacit&eacute; de la batterie &agrave; la hausse. Cette derni&egrave;re passe donc &agrave; 6480 mAh contre 4490 mAh pour l&rsquo;iPad Mini 1.</p>
<p>L&rsquo;autonomie, point fort du premier mod&egrave;le, reste &eacute;galement remarquable sur l&rsquo;iPad Mini Retina 2 avec 11 h 30 min de fonctionnement. De m&ecirc;me, la recharge reste rapide et ne demande que 3 h 30 minutes.&nbsp;Bref, rien &agrave; redire&nbsp;!</p>",885909666966,0,1,0,,,0,/i/p/ipad-mini-2-retina-02.jpg,,16GB,AZERTY,1,Apple,,,,,,,Wifi,,"Utiliser la config","Utiliser la config","iPad Mini 2 WiFi 16Go Noir",,,"Bloc après la colonne d'information",,370,0,"7""","Doté d’un nouvel écran haute définition Retina, l’iPad Mini comble son retard avec la concurrence. Pour enfoncer le clou, Apple a également décidé de doter sa nouvelle tablette d’un processeur surpuissant de …",/i/p/ipad-mini-2-retina-02.jpg,,,,,1,5,/i/p/ipad-mini-2-retina-02.jpg,,"2014/01/29 11:09:48",ipad-mini-2-wifi-16go-noir,ipad-mini-2-wifi-16go-noir.html,4,1.2,50,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/i/p/ipad-mini-2-retina-02.jpg,,1,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/4/4/440x330-ipad_mini_retina_35781422_01_1280x960.jpg,,4,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/a/p/apple-ipad-mini-retina-wifi-32-go-gris-sideral-ref153830.jpg,,3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/i/p/ipad_mini_retina.jpg,,3,0,,,,
10000034,,Mobile,simple,Reconditionné,French,base,,Black,,,,"2014/01/16 10:10:39",,,,,"<h1>iPhone 3GS reconditionné</h1>
<p>
D’apparence inchangée, l’iPhone 3GS reste cependant une évolution majeure du smartphone vedette d’Apple. Bien plus rapide, ce modèle adopte un processeur puissant ARM Cortex 8 ainsi qu’un nouveau chipset graphique. A l’usage, le gain est flagrant : l’iPhone 3GS démarre beaucoup plus rapidement, il est plus réactif et les applications se lancent sans latence. 
</p>
<p>
Ce modèle inaugure également iOS 3.0 et son lot de nouveautés, telles que le mode paysage pour les mails ou encore le copier/coller.  Enfin, un nouveau capteur photo équipe l’appareil. Ce dernier est bien plus performant que sur les premières générations d’iPhone et permet désormais la prise de vidéos.
</p>",885909318551,0,0,0,,,0,/a/p/apple-iphone-3-gs.jpg,,16GB,AZERTY,1,Apple,,,,,,,3G,,"Utiliser la config","Utiliser la config","iPhone 3GS reconditionné debloqué",,,"Bloc après la colonne d'information",,119,0,"4""","D’apparence inchangée, l’iPhone 3GS reste cependant une évolution majeure du smartphone vedette d’Apple.",/a/p/apple-iphone-3-gs.jpg,,,,,1,5,/a/p/apple-iphone-3-gs.jpg,,"2014/01/29 11:09:49",iphone-3gs-reconditionne,iphone-3gs-reconditionne.html,4,0.5,10,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/a/p/apple-iphone-3-gs.jpg,,1,0,,,,
10000035,,Mobile,simple,Tablettes,French,base,,"Brown / Gold",,,,"2014/01/16 10:55:26",,,,,"<h1>Samsung Galaxy Tab 3 10 pouces 4G Brown Gold</h1>
<p>
L’année 2103 marque l’arrivée d’une nouvelle tablette du constructeur Samsung. Baptisée Galaxy Tab 3, celle-ci offre t-elle suffisamment d’arguments pour rivaliser avec ses nombreux concurrents ?
</p>
<h2>Le design et la prise en main de la Samsung Galaxy Tab 3 10 pouces</h2>
<p>
Le premier contact avec cette Galaxy Tab 3 offre un air de déjà vu. Et pour cause, Samsung reprend à peu de choses près le même design que le Galaxy S4, son smartphone vedette. Toutefois, cela ne constitue pas un inconvénient mais bel et bien une véritable cohérence au niveau du design de la marque coréenne. 
</p>
<p>
Les lignes arrondies sont donc de la partie et l’on se réjouit d’avoir affaire à une tablette fine et légère. En outre, le coloris marron et or de ce modèle ajoute une touche luxueuse et séduira les amateurs de beaux objets. 
</p>
<h2>Prise en main et ergonomie de Galaxy Tab 3 10 pouces</h2>
<p>
A la prise en main, la façade avant laisse apparaître un bouton physique toujours aussi pratique, ainsi que deux touches tactiles. Les boutons d’alimentation et de réglage de volume sont accessibles via la tranche supérieure de l’appareil. Enfin, on note également deux haut-parleurs, intelligemment placés sur les flancs de l’appareil.
</p>
<p>
A l’usage, la tablette est très agréable à tenir en main grâce à ses dimensions bien pensées. Certes, l’on n’atteint pas le confort des petites tablettes de 7 ou 8 pouces mais cette Galaxy Tab 3 reste tout de même l’une des plus ergonomiques dans ce format.
</p>
<h2>Ecran : peut mieux faire</h2>
<p>
Si la dalle 10,1 pouces fournie par Samsung dispose d’excellents angles de vision, cette dernières est toutefois handicapée par une résolution de seulement 1.280 x 800 pixels pour une densité de 149ppi. 
</p>
<p>
Les amateurs de Full HD passeront donc leur chemin ! De plus, pour les utilisateurs avides de lecture sur tablette, ce modèle ne sera pas forcément la panacée. Les textes manquent en effet de lisibilité et les contours des caractères de netteté. 
</p>
<h2>Performances : une honnête tablette</h2>
<p>
Equipé d’Android 4.2.2 et de la surcouche Touchwizz chère à Samsung, la Galaxy Tab 3 10 pouces dispose d’une réactivité correcte, même en multitâche.  Si quelques lenteurs et saccades sont à déplorer, l’expérience utilisateur est au global dans la bonne moyenne. A ce titre, le surf sur le web est très rapide, notamment sous Chrome ou à l’aide du navigateur fourni par défaut sur la machine. 
</p>
<h2>Multimédia : un des points forts des tablettes Samsung</h2>
<p>
Point fort des appareils Samsung, la partie multimédia reste un modèle du genre : lecture vidéo de la quasi totalité des fichiers (MKV, H.264, MPEG4, etc.), jeux vidéo, lecteur audio de qualité, tout est très bien géré par la Galaxy Tab 3.
</p>
<h2>Autonomie : un bon point</h2>
<p>
Avec sa batterie de 6000 mAh la Galaxy Tab 3 10 pouces dispose d’une autonomie conséquente. Comptez donc dix bonnes heures d’usage classique, ce qui est une excellente performance. 
</p>
<p>
Seule la recharge de l’appareil vient ternir ce tableau avec quatre longues heures pour atteindre la pleine capacité de l’appareil.
</p>",,0,1,0,,,0,/g/a/galaxy_tab_3_brown_10in_400_large1_hf_1.jpg,,16GB,AZERTY,1,Samsung,,,,,,,"4G WIFI",,"Utiliser la config","Utiliser la config","Samsung Galaxy Tab 3 10 pouces 4G Brown Gold",,,"Bloc après la colonne d'information",,375,0,"10""","Dans la droite lignée de ses prédécesseurs, la tablette Samsung Galaxy Tab 3 10 pouces ne manque pas d’arguments pour convaincre. Dans un secteur ultra…",/g/a/galaxy_tab_3_brown_10in_400_large1_hf_1.jpg,,,,,1,5,/g/a/galaxy_tab_3_brown_10in_400_large1_hf_1.jpg,,"2014/01/29 11:09:49",samsung-galaxy-tab-3-10-pouces-4g-brown-gold,samsung-galaxy-tab-3-10-pouces-4g-brown-gold.html,4,1.5,500,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_brown_10in_400_large1_hb.jpg,,3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_brown_10in_400_large1_hr.jpg,,2,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_brown_10in_400_large1_hf_1.jpg,,1,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_brown_10in_400_large1_s1.jpg,,4,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_brown_10in_400_large1_hl.jpg,,5,0,,,,
10000036,,Mobile,simple,Tablettes,French,base,,White,,,,"2014/01/16 11:03:31",,,,,"<h1>Samsung Galaxy Tab 3.10 pouces 4G Blanc</h1>
<p>Troisi&egrave;me g&eacute;n&eacute;ration de la gamme Galaxy Tab, Samsung propose la Galaxy Tab 3 en version 10 pouces. Quels sont les arguments de cette tablette face &agrave; la concurrence&nbsp;?</p>
<h2>Le design et la prise en main de la Samsung Galaxy Tab 3 10 pouces</h2>
<p>Pas de surprise &agrave; l&rsquo;ouverture de l&rsquo;emballage de cette tablette, on a bien affaire &agrave; un produit Samsung. Et pour cause, cette Galaxy Tab 3 reprend <strong>les m&ecirc;mes lignes</strong> que le smartphone star de la marque, le Galaxy S4.</p>
<p>Nous retrouvons donc de lignes arrondies ainsi qu&rsquo;une tablette globalement fine et l&eacute;g&egrave;re. La finition &ndash; hormis l&rsquo;emploi omnipr&eacute;sent du plastique &ndash; ne souffre aucune critique. Samsung a donc soign&eacute; son produit, particuli&egrave;rement dans cette <strong>jolie version blanche</strong>.</p>
<h2>Prise en main et ergonomie de Galaxy Tab 3 10 pouces</h2>
<p>A la prise en main, la fa&ccedil;ade avant laisse appara&icirc;tre un bouton physique toujours aussi pratique, et deux touches tactiles. Le bouton d&rsquo;alimentation ainsi que celui du r&eacute;glage du volume sont accessibles sur la tranche sup&eacute;rieure de l&rsquo;appareil. Enfin, on note deux haut-parleurs, <strong>intelligemment plac&eacute;s</strong> sur les tranches lat&eacute;rales de l&rsquo;appareil.</p>
<p>A l&rsquo;usage, la tablette est tr&egrave;s agr&eacute;able &agrave; tenir du fait de <strong>sa finesse</strong>. Si l&rsquo;on n&rsquo;atteint pas le confort des petites tablettes de 7 ou 8 pouces, cette Galaxy Tab 3 reste tout de m&ecirc;me l&rsquo;une des plus ergonomiques dans ce format.</p>
<h2>Ecran&nbsp;: peut mieux faire sans doute</h2>
<p>Equip&eacute;e d&rsquo;une dalle PLS de 10.1 pouces disposant d&rsquo;<strong>excellents angles de vision</strong>, la tablette de Samsung souffre n&eacute;anmoins d&rsquo;une r&eacute;solution assez basse. On ne b&eacute;n&eacute;ficie ainsi que de 1.280 x 800 pixels pour une densit&eacute; de 149ppi.</p>
<p><strong>Pas de Full HD ici</strong>, ce qui sera g&ecirc;nant pour les utilisateurs qui passent beaucoup de temps &agrave; lire sur leur tablette. Les caract&egrave;res manquent en effet de contour, ce qui nuit &agrave; leur lisibilit&eacute;. En 2013, le choix par les constructeurs d&rsquo;&eacute;cran de faible d&eacute;finition reste regrettable.</p>
<h2>Performances&nbsp;: dans la bonne moyenne</h2>
<p>Equip&eacute; d&rsquo;Android 4.2.2 et de la surcouche Touchwizz, la Galaxy Tab 3 10 pouces dispose d&rsquo;une bonne r&eacute;activit&eacute;, m&ecirc;me en multit&acirc;che. Si l&rsquo;on note par contre quelques lenteurs et saccades ici et l&agrave;, cela reste anecdotique et ne g&acirc;che pas l&rsquo;exp&eacute;rience utilisateur globale. Samsung a donc parfaitement optimis&eacute; la partie technique - processeur Atom Z2560 cadenc&eacute; &agrave; 1,6 GHz &ndash; de sa tablette.</p>
<p>A ce titre, le surf sur le web est extr&ecirc;mement rapide, notamment sous Chrome ou &agrave; l&rsquo;aide du navigateur fourni par d&eacute;faut sur la machine.</p>
<h2>Multim&eacute;dia&nbsp;: excellent</h2>
<p>Point fort des appareils Samsung, la partie multim&eacute;dia reste un mod&egrave;le du genre&nbsp;: lecture vid&eacute;o de la quasi totalit&eacute; des fichiers (MKV, H.264, MPEG4, etc.), jeux vid&eacute;o, lecteur audio de qualit&eacute;, tout est tr&egrave;s bien g&eacute;r&eacute; sur la Galaxy Tab 3.</p>
<h2>Autonomie&nbsp;: un bon point pour Samsung</h2>
<p>Avec sa batterie de 6000 mAh la Galaxy Tab 3 10 pouces dispose d&rsquo;une excellente autonomie. Comptez dix bonnes heures d&rsquo;usage classique. Seule la recharge de l&rsquo;appareil para&icirc;t un peu longue avec <strong>4 heures au compteur</strong>.</p>",8806085718876,0,1,0,,,0,/g/a/galaxy_tab_3_white_10in_400_large1_hf_1.jpg,,16GB,AZERTY,1,Samsung,,,,,,,"4G Wifi",,"Utiliser la config","Utiliser la config","Samsung Galaxy Tab 3.10 pouces 4G Blanc",,,"Bloc après la colonne d'information",,368,0,"10""","Voici la troisième génération de Galaxy Tab, la tablette star de Samsung. Avec ce modèle 10 pouces, le constructeur coréen a …",/g/a/galaxy_tab_3_white_10in_400_large1_hf_1.jpg,,,,,1,5,/g/a/galaxy_tab_3_white_10in_400_large1_hf_1.jpg,,"2014/01/29 11:09:49",samsung-galaxy-tab-3-10-pouces-4g-blanc,samsung-galaxy-tab-3-10-pouces-4g-blanc.html,4,1.5,495,500,1,0,0,1,1,1,0,1,0,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_white_10in_400_large1_hl.jpg,,2,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_white_10in_400_large1_s1.jpg,,5,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_white_10in_400_large1_hr.jpg,,3,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_white_10in_400_large1_hb.jpg,,4,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/g/a/galaxy_tab_3_white_10in_400_large1_hf_1.jpg,,1,0,,,,
10000037,,Mobile,simple,Android,French,base,,White,,,,"2014/01/17 09:29:17",,,,,"<h1>Samsung galaxy note 2 blanc (n7100)</h1>
<p>Ce smartphone est davantage connu sous le simple nom Galaxy Note 2, ce qui en fait la seconde g&eacute;n&eacute;ration des t&eacute;l&eacute;phones Galaxy Note. Si <strong>des millions de ce t&eacute;l&eacute;phone se sont vendus</strong>, cela ne fait que renforcer le must have qu&rsquo;il repr&eacute;sente.</p>
<h2>Le haut de gamme en main</h2>
<p>Un t&eacute;l&eacute;phone tr&egrave;s puissant, c&rsquo;est une b&ecirc;te, m&ecirc;me en terme de qualit&eacute; d&rsquo;image. Nous touchons le haut de gamme.</p>
<p>L&rsquo;&eacute;cran permet de se placer entre le smartphone et celui des tablettes, puisqu&rsquo;il est plus grand que 5 pouces et plus petit que 7 pouces. C&rsquo;est d&rsquo;ailleurs pourquoi la communaut&eacute; high-tech le range dans la cat&eacute;gorie des phablettes, contraction de t&eacute;l&eacute;phone et tablette.</p>
<p>Grande diagonale d&rsquo;&eacute;cran (14 cm de diagonale) qui poss&egrave;de une grande finesse d&rsquo;&eacute;cran ce qui permet du 16 9&egrave;me avec du super AMOLED HD. En bref, c&rsquo;est la technologie phare de Samsung qui ma&icirc;trise tr&egrave;s bien sa technologie d&rsquo;&eacute;cran, malgr&eacute; 367 ppi, ce qui n&rsquo;est pourtant pas si mal.</p>
<p>Belle dalle, beau processeur et bonne m&eacute;moire vive en font <strong>un affichage d&rsquo;une grande rapidit&eacute;</strong>. Et pour rester sur l&rsquo;&eacute;cran, il est l&rsquo;un des plus r&eacute;sistants aux rayures et &agrave; la casse. Petit b&eacute;mol, la carrosserie du Galaxy Note 2 n7100 est plut&ocirc;t fragile. C&rsquo;est donc un t&eacute;l&eacute;phone qu&rsquo;il faut absolument prot&eacute;ger des chocs.</p>
<h2>Autres points dignes d&rsquo;int&eacute;r&ecirc;t</h2>
<p>Pour la vid&eacute;o, m&ecirc;me pour celles qui sont exigeantes en qualit&eacute; de r&eacute;solution, la qualit&eacute; est exceptionnelle. Et l&rsquo;acc&eacute;l&eacute;rom&egrave;tre est sans latence, ce qui tr&egrave;s confortable.</p>
<p>Le stylet - le S Pen - trouve son emplacement dans le mobile m&ecirc;me et non &agrave; c&ocirc;t&eacute;. D&egrave;s qu&rsquo;on le retire, l&rsquo;acc&egrave;s au S Note est imm&eacute;diat. Ce syst&egrave;me d&rsquo;exploitation est l&rsquo;un des points fort de Samsung.</p>
<p>La batterie est de 3300 Ma, ce qui accorde plusieurs jours d&rsquo;autonomie. C&rsquo;est encore un point fort de ce t&eacute;l&eacute;phone.</p>
<h2>Pour le c&ocirc;t&eacute; performance&nbsp;?</h2>
<p>L&rsquo;un des plus performants. Notamment gr&acirc;ce au processeur qui est de la maison m&egrave;re. Ils s&rsquo;agit d&rsquo;un 4 c&oelig;urs de 4,6 G, &eacute;paul&eacute; de 2 Giga de m&eacute;moire vive. C&rsquo;est donc un monstre de puissance. Lancer un jeu exigeant en ressources est une partie de plaisir, car le galaxy note 2 n7100 tourne vite et bien. Il est possible de jouer avec tous les jeux 3D du moment sans probl&egrave;me.</p>
<p>Pour le stockage, il y a 10 Go exploitables, et il est possible de rajouter de la m&eacute;moire suppl&eacute;mentaire avec une micro SD de 64 Giga. L&rsquo;application DropBox est fournie pour l&rsquo;archivage en ligne gratuit.</p>
<p>Pour la connectivit&eacute;, 3G+, quadribande, tr&egrave;s complet avec du wifi et des ports pouvant s&rsquo;adapter aux futures &eacute;volutions du monde du high-tech. Bon, il manquerait la 4G, mais ce smartphone tourne d&eacute;j&agrave; tr&egrave;s vite.</p>
<p>Un tr&egrave;s bon t&eacute;l&eacute;phone qui nous am&egrave;ne &agrave; &ecirc;tre &eacute;logieux &agrave; son &eacute;gard.</p>",8806085265882,0,1,0,,,0,/b/e/be-fr_gt-n7100vsdpro_001_dynamic_white.jpg,,16GB,AZERTY,1,Samsung,,,,,,,Réseaux,,"Utiliser la config","Utiliser la config","Samsung galaxy note 2 blanc (n7100)",,,"Bloc après la colonne d'information",,385,0,"7""","Ce smartphone est le haut de gamme, avec toutes les ressources possibles d’attendre quelles que soient les utilisations, même les plus gourmandes. Si le point fort reste bien sûr …",/b/e/be-fr_gt-n7100vsdpro_001_dynamic_white.jpg,,,,,1,5,/b/e/be-fr_gt-n7100vsdpro_001_dynamic_white.jpg,,"2014/01/29 11:09:50",samsung-galaxy-note-2-blanc-n7100,samsung-galaxy-note-2-blanc-n7100.html,4,0.7,200,0,1,0,0,1,1,1,0,1,1,,1,0,1,0,1,0,1,0,0,,,,,,,,,,,,,,,,,88,/s/a/samsung_galaxy_note_ii_n7100_white_110_1.jpg,,3,0,,,,
,,,,Android/Samsung,French,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/n/7/n7100-galaxy-note-ii.jpg,,2,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/b/e/be-fr_gt-n7100vsdpro_001_dynamic_white.jpg,,1,0,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,/s/a/samsung-galaxy-note-ii-n7100-1.jpg,,4,0,,,,
